#  RA_x                DEC_x         flux_F         flux_S         flux_H             HR
                                                                                                                                                                                     
  1.505634991530E+002  2.542361769380E+000  1.830000E-015 -2.810000E-016  2.850000E-015 -9.900000E+001
  1.505751640300E+002  2.517908325260E+000  1.380000E-015 -6.190000E-016  7.990000E-016 -9.900000E+001
  1.503813358180E+002  2.506113238250E+000  2.460000E-015 -6.730000E-016  3.340000E-015  3.600000E-001
  1.503898734530E+002  2.623696484500E+000  1.880000E-015 -5.590000E-016  2.400000E-015  4.000000E-001
 1.503321854580E+002  2.758383452000E+000  7.320000E-015  1.490000E-015  7.500000E-015  1.300000E-001
  1.504612515730E+002  2.493541415310E+000  1.550000E-015 -3.780000E-016  2.110000E-015  3.100000E-001
  1.504797416580E+002  2.496479253470E+000  1.880000E-015 -7.340000E-016  1.440000E-015  6.000000E-002
  1.502332743250E+002  2.643212595060E+000  2.840000E-015 -8.810000E-016  2.800000E-015 -3.300000E-001
  1.502425537410E+002  2.614764033220E+000  2.430000E-015 -8.140000E-016  3.270000E-015  4.000000E-001
  1.502519363200E+002  2.637768094630E+000  3.300000E-015 -7.550000E-016  4.680000E-015  4.100000E-001
  1.502596804390E+002  2.675381322290E+000  2.700000E-015 -2.490000E-016  5.200000E-015 -9.900000E+001
 1.503385824510E+002  2.776615054770E+000  1.510000E-014  3.880000E-015  1.100000E-014 -2.100000E-001
  1.502617380150E+002  2.541992794100E+000  1.710000E-015 -5.360000E-016  2.300000E-015  8.000000E-002
  1.502733026480E+002  2.552737609520E+000  1.580000E-015 -4.740000E-016  2.150000E-015  1.500000E-001
  1.502756328620E+002  2.646200839600E+000  7.400000E-015 -9.550000E-016  1.100000E-014  6.400000E-001
  1.502926180170E+002  2.524267269200E+000  2.480000E-015 -4.000000E-016  3.860000E-015 -9.900000E+001
  1.503517248000E+002  2.602583354890E+000  2.090000E-015 -5.110000E-016  2.490000E-015  5.600000E-001
  1.501415386500E+002  2.651563567630E+000  2.030000E-015 -5.280000E-016  2.690000E-015  5.700000E-001
 1.503515119880E+002  2.678156154090E+000  2.380000E-014  7.080000E-015  1.390000E-014 -2.600000E-001
  1.501744315740E+002  2.685573870590E+000  3.880000E-015 -5.790000E-016  6.210000E-015 -3.000000E-002
  1.502130246420E+002  2.687926912300E+000  2.240000E-015 -7.620000E-016  3.300000E-015 -9.900000E+001
  1.502346258160E+002  2.654785371260E+000  3.210000E-015 -3.240000E-016  4.990000E-015 -9.900000E+001
  1.500206338400E+002  2.774653184780E+000  1.560000E-015 -3.880000E-016  2.350000E-015 -9.900000E+001
  1.500329616540E+002  2.720934151230E+000  3.060000E-015 -6.670000E-016  5.660000E-015 -1.100000E-001
  1.500461022860E+002  2.630555509090E+000  2.410000E-015 -7.330000E-016  3.300000E-015 -9.900000E+001
 1.503786884000E+002  2.734948997140E+000  1.540000E-014  3.320000E-015  1.380000E-014  6.000000E-002
  1.500806183530E+002  2.634683481110E+000  1.140000E-015 -3.310000E-016  1.590000E-015 -9.900000E+001
  1.500926883430E+002  2.734545876890E+000  6.520000E-015 -6.370000E-016  9.699999E-015  6.600000E-001
  1.497630804570E+002  2.694426867780E+000  1.490000E-014 -3.730000E-016  2.300000E-014 -9.900000E+001
  1.499594639190E+002  2.690489379580E+000  3.280000E-015 -5.850000E-016  5.050000E-015  5.700000E-001
  1.499630975990E+002  2.733583969890E+000  2.330000E-015 -3.200000E-016  4.620000E-015 -9.900000E+001
  1.499711896820E+002  2.708827295640E+000  2.290000E-015 -4.740000E-016  3.670000E-015 -5.000000E-002
 1.503820961540E+002  2.758330433050E+000  1.060000E-014  3.210000E-015  5.780000E-015 -4.000000E-001
  1.500345435880E+002  2.699385339900E+000  1.670000E-015 -6.640000E-016  2.450000E-015 -1.900000E-001
  1.506870018090E+002  2.546401331290E+000  1.850000E-015 -9.770001E-016  1.770000E-015 -3.100000E-001
  1.507026804080E+002  2.558805675650E+000  2.310000E-015 -3.400000E-016  4.500000E-015 -9.900000E+001
  1.507161142910E+002  2.479515535780E+000  2.570000E-015 -1.130000E-015  1.800000E-015 -2.400000E-001
  1.507468199260E+002  2.572420147160E+000  4.430000E-015 -1.720000E-015  4.800000E-015  3.100000E-001
  1.507642593580E+002  2.442119727060E+000  3.970000E-015 -6.310000E-016  6.360000E-015 -9.900000E+001
 1.503822874100E+002  2.749813881050E+000  5.150000E-015  7.220000E-016  6.820000E-015  3.400000E-001
  1.508239255920E+002  2.513329454260E+000  2.820000E-015 -1.130000E-015  4.040000E-015  4.900000E-001
  1.507281779470E+002  2.592776440440E+000  2.500000E-015 -7.400000E-016  7.250000E-015 -9.900000E+001
  1.507362703320E+002  2.533062494900E+000  2.530000E-015 -5.940000E-016  4.190000E-015  5.200000E-001
  1.507778256940E+002  2.554500700530E+000  4.140000E-015 -5.110000E-016  3.370000E-015 -9.900000E+001
  1.507948855150E+002  2.644261505960E+000  2.340000E-015 -1.230000E-015  2.750000E-015 -1.000000E-002
 1.503829161270E+002  2.723591842320E+000  1.210000E-014  3.690000E-015  7.340000E-015 -2.600000E-001
  1.508144911060E+002  2.567487594800E+000  1.380000E-015 -7.840000E-016  1.880000E-015 -9.900000E+001
  1.504454349100E+002  2.718964112660E+000  3.320000E-015 -4.030000E-016  5.630000E-015 -9.900000E+001
  1.504592009640E+002  2.733226990880E+000  1.800000E-015 -2.630000E-016  3.090000E-015 -9.900000E+001
  1.504819240140E+002  2.676873887220E+000  3.350000E-015 -9.840000E-016  3.020000E-015  1.700000E-001
 1.503837326790E+002  2.587138182360E+000  1.330000E-014  3.420000E-015  1.130000E-014 -1.400000E-001
  1.504983067620E+002  2.642167837010E+000  2.940000E-015 -4.480000E-016  4.740000E-015 -9.900000E+001
  1.505066845850E+002  2.597669123900E+000  3.030000E-015 -3.670000E-016  5.110000E-015 -9.900000E+001
  1.502801462670E+002  2.774555279740E+000  2.140000E-015 -2.180000E-016  3.670000E-015 -9.900000E+001
  1.503003666560E+002  2.685025702120E+000  2.290000E-015 -3.970000E-016  3.520000E-015  7.900000E-001
 1.503893694410E+002  2.713548019230E+000  1.150000E-014  3.860000E-015  4.990000E-015 -3.900000E-001
  1.503816679530E+002  2.752610399620E+000  1.380000E-015 -5.330000E-016  9.819999E-016 -1.000000E-001
  1.504020297640E+002  2.666955059250E+000  2.480000E-015 -5.350000E-016  3.490000E-015  6.600000E-001
  1.504068692280E+002  2.776012371780E+000  1.920000E-015 -4.400000E-016  2.820000E-015  6.100000E-001
  1.504665945400E+002  2.742993310250E+000  1.730000E-015 -4.320000E-016  2.570000E-015  6.500000E-001
  1.501003768550E+002  2.812554669400E+000  4.650000E-015 -1.500000E-015  5.320000E-015  4.200000E-001
  1.501479869920E+002  2.929211346830E+000  6.480000E-015 -2.300000E-015  6.120000E-015 -9.900000E+001
  1.501940296500E+002  2.736791802450E+000  2.770000E-015 -2.130000E-016  5.510000E-015 -9.900000E+001
 1.503921201450E+002  2.665266302540E+000  1.450000E-015  5.010000E-016  1.200000E-015 -5.200000E-001
  1.502499514630E+002  2.889177502630E+000  4.810000E-015 -1.210000E-015  7.070000E-015  6.400000E-001
  1.502562143300E+002  2.896713440550E+000  5.970000E-015 -1.800000E-015  6.700000E-015  5.300000E-001
  1.502698458830E+002  2.800371692720E+000  4.160000E-015 -5.950000E-016  5.570000E-015  7.300000E-001
  1.502712303640E+002  2.784495825030E+000  7.060000E-016 -2.090000E-016  9.460000E-016 -9.900000E+001
  1.500525564380E+002  2.789897769700E+000  1.930000E-015 -5.950000E-016  2.670000E-015  5.100000E-001
 1.503958077750E+002  2.635212569750E+000  7.280000E-015  1.770000E-015  5.480000E-015 -1.600000E-001
  1.500846604040E+002  2.773949009430E+000  2.840000E-015 -1.040000E-015  3.460000E-015  1.900000E-001
  1.500943799640E+002  2.749759165940E+000  1.760000E-015 -5.640000E-016  2.200000E-015 -9.900000E+001
  1.500952849280E+002  2.889199722630E+000  2.750000E-015 -5.860000E-016  4.040000E-015 -9.900000E+001
  1.501024457420E+002  2.785348020810E+000  4.430000E-015 -6.050000E-016  6.980000E-015  8.000000E-001
  1.501198198470E+002  2.709774536940E+000  2.150000E-015 -3.900000E-016  3.370000E-015 -9.900000E+001
 1.503995920350E+002  2.688353469960E+000  4.000000E-014  1.180000E-014  2.600000E-014 -2.600000E-001
  1.501278980860E+002  2.937787046510E+000  3.950000E-015 -1.120000E-015  6.120000E-015 -9.900000E+001
  1.501294118620E+002  2.722431877760E+000  1.700000E-015 -5.440000E-016  2.340000E-015  4.100000E-001
  1.501472334190E+002  2.804297913960E+000  1.020000E-015 -2.250000E-016  2.310000E-015 -9.900000E+001
  1.501502798050E+002  2.691247864850E+000  2.260000E-015 -7.770000E-016  2.320000E-015  4.000000E-002
  1.501736247280E+002  2.864026083770E+000  2.000000E-015 -3.610000E-016  3.700000E-015 -9.900000E+001
  1.502145332960E+002  2.911189315160E+000  3.610000E-015 -1.010000E-015  5.140000E-015 -9.900000E+001
  1.498671327160E+002  2.971324613810E+000  9.270001E-015 -1.870000E-015  1.350000E-014 -9.900000E+001
 1.504012743290E+002  2.728970480540E+000  6.570000E-015  1.870000E-015  4.470000E-015 -3.300000E-001
  1.498735132830E+002  2.928873258130E+000  8.450000E-015 -1.800000E-015  1.130000E-014  4.800000E-001
  1.499067774680E+002  2.986654162260E+000  6.890000E-015 -1.810000E-015  1.030000E-014  4.100000E-001
  1.499360780870E+002  2.868477715590E+000  3.350000E-015 -6.300000E-016  4.590000E-015 -9.900000E+001
  1.499756083220E+002  2.849199039690E+000  1.900000E-015 -4.520000E-016  3.640000E-015 -9.900000E+001
  1.499813558240E+002  2.873718099680E+000  4.120000E-015 -7.990000E-016  5.720000E-015  6.100000E-001
  1.499968572770E+002  2.896173746280E+000  2.380000E-015 -5.960000E-016  3.490000E-015 -9.900000E+001
  1.499971879590E+002  2.923703811380E+000  2.270000E-015 -5.510000E-016  3.400000E-015 -9.900000E+001
 1.504057190410E+002  2.723196923550E+000  1.560000E-014  4.170000E-015  1.060000E-014 -4.100000E-001
  1.500295720160E+002  2.912028745300E+000  3.800000E-015 -8.140000E-016  5.750000E-015  6.100000E-001
  1.500313155360E+002  2.895757750390E+000  2.070000E-015 -5.000000E-016  3.700000E-015 -9.900000E+001
  1.500399171230E+002  2.926100478610E+000  2.360000E-015 -1.080000E-015  2.440000E-015 -1.800000E-001
  1.504322542880E+002  2.689298313230E+000  3.320000E-015 -7.330000E-016  4.250000E-015  4.900000E-001
  1.504637332040E+002  2.775514532720E+000  8.410000E-016 -3.230000E-016  1.210000E-015  6.000000E-002
 1.504127093020E+002  2.610966347650E+000  1.530000E-015  3.120000E-016  1.840000E-015  3.300000E-001
  1.505199398860E+002  2.759631349340E+000  3.100000E-015 -6.610000E-016  3.860000E-015  3.100000E-001
  1.502844789840E+002  2.853148686930E+000  6.360000E-015 -1.050000E-015  8.720000E-015  5.900000E-001
  1.502967830330E+002  2.811502694050E+000  2.360000E-015 -3.010000E-016  3.980000E-015 -9.900000E+001
  1.503002036030E+002  2.873766746080E+000  2.720000E-015 -4.190000E-016  4.930000E-015 -9.900000E+001
  1.503476332850E+002  2.788680743490E+000  4.790000E-015 -4.360000E-016  7.860000E-015 -9.900000E+001
  1.503687183730E+002  2.745467566470E+000  2.190000E-015 -2.940000E-016  3.180000E-015 -9.900000E+001
 1.504236335300E+002  2.718435510450E+000  2.090000E-015  5.710000E-016  1.440000E-015  0.000000E+000
  1.503735469730E+002  2.803985426420E+000  2.270000E-015 -6.330000E-016  3.150000E-015  6.100000E-001
  1.503791511200E+002  2.817331962920E+000  1.530000E-015 -5.740000E-016  1.630000E-015  5.600000E-001
  1.505503296780E+002  2.628601597120E+000  3.610000E-015 -7.260000E-016  5.230000E-015  6.500000E-001
 1.504260495480E+002  2.725149013030E+000  1.420000E-014  3.260000E-015  1.320000E-014 -4.000000E-002
  1.506023341830E+002  2.584734140430E+000  1.260000E-015 -3.250000E-016  2.480000E-015 -9.900000E+001
  1.506163696690E+002  2.549545418080E+000  3.420000E-015 -3.090000E-016  5.840000E-015 -9.900000E+001
  1.506170903500E+002  2.556168673580E+000  1.150000E-015 -4.800000E-016  2.150000E-015  1.700000E-001
  1.506303230990E+002  2.637732184690E+000  3.330000E-015 -5.760000E-016  4.500000E-015  7.300000E-001
  1.506435724550E+002  2.529584376330E+000  3.690000E-015 -5.260000E-016  3.610000E-015  5.900000E-001
  1.507882268780E+002  2.692587825370E+000  1.070000E-014 -1.510000E-015  1.470000E-014  8.000000E-001
  1.505089371320E+002  2.672535235540E+000  4.390000E-015 -4.460000E-016  8.540000E-015 -9.900000E+001
  1.503047458140E+002  2.743088082410E+000  3.150000E-015 -2.370000E-016  5.720000E-015 -9.900000E+001
 1.504646328760E+002  2.802692302500E+000  3.740000E-015  1.450000E-015  1.570000E-015 -2.500000E-001
  1.506117686420E+002  2.851497802630E+000  1.800000E-015 -7.620000E-016  1.930000E-015 -1.400000E-001
  1.506187436640E+002  2.877094161410E+000  4.570000E-015 -1.300000E-015  5.540000E-015  2.500000E-001
  1.506193524790E+002  2.817149900840E+000  1.310000E-014 -7.210000E-016  2.260000E-014  9.000000E-001
  1.506203366600E+002  2.784763092470E+000  1.230000E-015 -3.470000E-016  2.290000E-015 -9.900000E+001
 1.501051399940E+002  2.795295294260E+000  1.040000E-014  2.610000E-015  7.679999E-015 -1.200000E-001
  1.506452061880E+002  2.791313271370E+000  2.800000E-015 -9.470000E-016  3.400000E-015  2.700000E-001
  1.506640932230E+002  2.767206806190E+000  3.110000E-015 -7.340000E-016  4.280000E-015 -9.900000E+001
  1.506654847460E+002  2.674355162140E+000  9.780000E-015 -3.060000E-016  1.720000E-014 -9.900000E+001
  1.506721354160E+002  2.828026996930E+000  5.540000E-015 -1.360000E-015  6.030000E-015  2.500000E-001
  1.506738902340E+002  2.814360949220E+000  3.730000E-015 -4.370000E-016  6.980000E-015 -9.900000E+001
  1.506755793860E+002  2.682823699630E+000  1.860000E-015 -6.470000E-016  2.010000E-015 -2.000000E-002
  1.506811481750E+002  2.749630523630E+000  2.170000E-015 -3.920000E-016  4.070000E-015 -9.900000E+001
 1.501671526550E+002  2.769020019370E+000  5.230000E-015  1.400000E-015  3.730000E-015 -1.700000E-001
  1.506878636030E+002  2.756404530770E+000  1.860000E-015 -6.500000E-016  2.570000E-015  5.200000E-001
  1.507128520750E+002  2.713048775230E+000  1.550000E-015 -5.230000E-016  4.990000E-015 -9.900000E+001
  1.507179531320E+002  2.788256326410E+000  3.110000E-015 -6.890000E-016  4.190000E-015 -9.900000E+001
  1.507205533950E+002  2.736337505790E+000  3.100000E-015 -4.610000E-016  5.140000E-015 -9.900000E+001
  1.505231247810E+002  2.739347600230E+000  1.590000E-015 -4.380000E-016  2.020000E-015 -9.900000E+001
  1.505302242220E+002  2.795007026730E+000  2.240000E-015 -4.600000E-016  3.040000E-015 -9.900000E+001
 1.501920541450E+002  2.829391886800E+000  1.070000E-014  3.690000E-015  5.630000E-015 -4.300000E-001
  1.505374745610E+002  2.749973098390E+000  2.260000E-015 -1.020000E-015  2.150000E-015 -1.600000E-001
  1.505599088330E+002  2.809436181950E+000  2.090000E-015 -7.770000E-016  2.600000E-015  5.500000E-001
  1.505949958190E+002  2.828750683360E+000  2.940000E-015 -8.880000E-016  3.340000E-015  3.400000E-001
  1.506008900150E+002  2.633316463350E+000  2.550000E-015 -7.620000E-016  2.790000E-015 -1.900000E-001
  1.506024698220E+002  2.711999642630E+000  2.890000E-015 -5.790000E-016  3.550000E-015  2.300000E-001
  1.506569372020E+002  2.610821601530E+000  2.410000E-015 -9.920000E-016  3.120000E-015  1.000000E-002
  1.499513755160E+002  2.823182788630E+000  2.580000E-015 -9.180000E-016  3.730000E-015  1.600000E-001
 1.501960725840E+002  2.821245074250E+000  2.050000E-015  4.250000E-016  2.180000E-015 -3.100000E-001
  1.498909483820E+002  2.623530727610E+000  1.900000E-015 -4.850000E-016  2.860000E-015 -9.900000E+001
  1.499053189170E+002  2.666460876510E+000  1.190000E-015 -4.570000E-016  4.100000E-015 -9.900000E+001
  1.499065156000E+002  2.720763278600E+000  1.600000E-015 -5.020000E-016  2.460000E-015  7.400000E-001
  1.499153742290E+002  2.696437397610E+000  1.420000E-015 -3.990000E-016  2.260000E-015 -9.900000E+001
  1.497707573260E+002  2.728863049550E+000  1.740000E-015 -5.360000E-016  2.530000E-015 -9.900000E+001
  1.497873955100E+002  2.671889488160E+000  2.770000E-015 -7.990000E-016  3.240000E-015  2.800000E-001
 1.502021559150E+002  2.795915223260E+000  7.340000E-015  2.010000E-015  4.800000E-015 -2.200000E-001
  1.498239175710E+002  2.690454385540E+000  2.510000E-015 -3.840000E-016  4.100000E-015  7.400000E-001
  1.498444701580E+002  2.761263603440E+000  3.610000E-015 -7.920000E-016  3.700000E-015  2.900000E-001
  1.497810989630E+002  2.702514040490E+000  1.930000E-015 -6.590000E-016  2.810000E-015  1.100000E-001
 1.502136673810E+002  2.862586812680E+000  1.920000E-014  5.680000E-015  1.120000E-014 -2.800000E-001
  1.498269981260E+002  2.676202973390E+000  1.190000E-015 -4.110000E-016  1.920000E-015  5.900000E-001
  1.497077918810E+002  2.817847314380E+000  2.990000E-015 -1.270000E-015  3.950000E-015 -1.000000E-002
  1.497558164710E+002  2.804898347490E+000  3.450000E-015 -6.760000E-016  5.480000E-015 -9.900000E+001
  1.497850997990E+002  2.835698094150E+000  2.770000E-015 -9.030000E-016  3.830000E-015 -9.900000E+001
  1.496537103380E+002  2.719873075370E+000  2.530000E-015 -5.380000E-016  3.950000E-015 -9.900000E+001
 1.502151012210E+002  2.794631138360E+000  3.210000E-015  1.310000E-015  1.500000E-015 -5.600000E-001
  1.497232582330E+002  2.728532493790E+000  2.390000E-015 -3.460000E-016  4.070000E-015 -9.900000E+001
  1.497629905810E+002  2.695194874520E+000  4.670000E-015 -8.069999E-016  8.290000E-015  5.500000E-001
  1.497920135370E+002  2.638095488110E+000  2.570000E-015 -6.350000E-016  3.860000E-015  6.500000E-001
  1.497426909320E+002  2.540346930750E+000  4.040000E-015 -5.680000E-016  5.050000E-015 -9.900000E+001
 1.502268445950E+002  2.874749256030E+000  3.440000E-015  9.840000E-016  2.710000E-015 -4.100000E-001
  1.497522679180E+002  2.629195871390E+000  3.080000E-015 -8.439999E-016  3.550000E-015  6.600000E-001
  1.497545287770E+002  2.538333639850E+000  1.650000E-015 -3.320000E-016  2.480000E-015 -9.900000E+001
  1.495853832560E+002  2.369228415760E+000  1.830000E-015 -4.790000E-016  2.510000E-015  4.100000E-001
  1.496495267270E+002  2.386193689490E+000  3.060000E-015 -4.560000E-016  5.110000E-015 -9.900000E+001
  1.496628720910E+002  2.336760034260E+000  3.210000E-015 -7.270000E-016  4.130000E-015  4.300000E-001
  1.497245120350E+002  2.369623347450E+000  9.229999E-016 -5.960000E-016  1.570000E-015 -9.900000E+001
 1.502275311470E+002  2.757850637260E+000  4.890000E-015  9.620000E-016  5.170000E-015  2.200000E-001
  1.496338795930E+002  2.215660211570E+000  1.610000E-015 -3.340000E-016  2.480000E-015 -9.900000E+001
  1.496555024080E+002  2.310758416490E+000  1.660000E-015 -6.640000E-016  1.990000E-015  3.000000E-001
  1.496759241420E+002  2.222438794090E+000  2.030000E-015 -4.810000E-016  2.680000E-015 -9.900000E+001
  1.496785223160E+002  2.204219846340E+000  1.500000E-015 -4.060000E-016  2.390000E-015 -9.900000E+001
  1.497118019870E+002  2.215858564850E+000  1.540000E-015 -3.200000E-016  2.990000E-015 -9.900000E+001
 1.502306043630E+002  2.778134362870E+000  9.780000E-015  2.150000E-015  8.510000E-015  1.500000E-001
  1.494862691390E+002  2.122154287520E+000  4.860000E-015 -4.850000E-016  8.570000E-015 -9.900000E+001
  1.495034000410E+002  2.118022506450E+000  1.600000E-015 -4.990000E-016  2.350000E-015 -9.900000E+001
  1.495526776600E+002  2.151190099550E+000  3.690000E-015 -1.210000E-015  3.520000E-015  1.600000E-001
  1.495607328870E+002  2.137068647530E+000  1.660000E-015 -6.720000E-016  2.180000E-015 -5.000000E-002
  1.495759426050E+002  2.213472342090E+000  2.410000E-015 -5.740000E-016  3.920000E-015 -9.900000E+001
 1.502366850400E+002  2.813705902960E+000  1.880000E-014  4.510000E-015  1.520000E-014 -2.000000E-002
  1.496339219630E+002  2.066030135400E+000  1.700000E-015 -4.850000E-016  2.380000E-015  5.100000E-001
  1.494415616600E+002  2.043821610670E+000  5.270000E-015 -9.180000E-016  8.450000E-015 -9.900000E+001
  1.495137854080E+002  2.044294057550E+000  1.970000E-015 -4.630000E-016  2.580000E-015 -9.900000E+001
  1.495275645130E+002  2.091477623820E+000  2.220000E-015 -4.940000E-016  3.580000E-015 -9.900000E+001
 1.502514784950E+002  2.737263564060E+000  1.630000E-014  5.130000E-015  1.030000E-014 -4.500000E-001
  1.495332676130E+002  2.032193761610E+000  2.840000E-015 -3.170000E-016  4.250000E-015 -9.900000E+001
  1.495470312770E+002  2.059944005080E+000  1.160000E-015 -4.680000E-016  1.720000E-015 -9.900000E+001
  1.495639539660E+002  2.030011567490E+000  4.310000E-015 -2.390000E-016  7.250000E-015 -9.900000E+001
  1.495832063280E+002  2.045655741360E+000  1.400000E-015 -2.770000E-016  2.450000E-015 -9.900000E+001
  1.495914838600E+002  2.036083091850E+000  9.630000E-016 -3.170000E-016  1.210000E-015 -9.900000E+001
  1.495833417900E+002  2.778003596490E+000  2.190000E-015 -7.030000E-016  2.670000E-015 -9.900000E+001
 1.502543276300E+002  2.831868161000E+000  4.160000E-014  1.210000E-014  2.560000E-014 -2.300000E-001
  1.495428831970E+002  2.375716838580E+000  1.440000E-015 -6.070000E-016  2.200000E-015  5.000000E-002
  1.493400840560E+002  2.300423571420E+000  8.399999E-015 -7.920000E-016  1.560000E-014 -9.900000E+001
  1.493985522450E+002  2.252747886090E+000  5.370000E-015 -1.500000E-015  6.300000E-015  4.000000E-001
  1.494120921180E+002  2.410103071010E+000  5.760000E-015 -8.069999E-016  8.750000E-015 -9.900000E+001
 1.502556454990E+002  2.770546489850E+000  1.310000E-014  4.000000E-015  6.360000E-015 -3.600000E-001
  1.494152915370E+002  2.250284172910E+000  6.840000E-015 -1.240000E-015  9.150000E-015  7.100000E-001
  1.494176337690E+002  2.265613745470E+000  4.650000E-015 -1.710000E-015  4.990000E-015  1.100000E-001
  1.494796294630E+002  2.206854505690E+000  3.830000E-015 -1.380000E-015  4.440000E-015 -2.200000E-001
  1.494987484220E+002  2.301461820680E+000  3.420000E-015 -1.120000E-015  2.700000E-015  1.000000E-002
  1.495040384230E+002  2.300291325880E+000  7.150000E-016 -5.940000E-016  1.330000E-015 -9.900000E+001
  1.495318148720E+002  2.250799551570E+000  2.990000E-015 -4.100000E-016  4.680000E-015 -9.900000E+001
  1.495621044140E+002  2.305015539380E+000  2.390000E-015 -5.790000E-016  4.010000E-015  5.500000E-001
 1.502597294150E+002  2.769277207490E+000  9.920000E-015  2.570000E-015  7.100000E-015 -1.200000E-001
  1.494417317600E+002  2.746492158480E+000  3.250000E-015 -4.970000E-016  3.090000E-015 -9.900000E+001
  1.494850594370E+002  2.865598508020E+000  1.050000E-014 -2.350000E-015  1.370000E-014  5.500000E-001
  1.494874116470E+002  2.754797419610E+000  3.010000E-015 -1.360000E-015  2.320000E-015  4.000000E-002
  1.494901107510E+002  2.869155424360E+000  7.420000E-015 -1.220000E-015  1.140000E-014 -9.900000E+001
  1.494918783360E+002  2.783999263320E+000  2.050000E-015 -6.850000E-016  2.720000E-015 -9.900000E+001
  1.495087809530E+002  2.840409777730E+000  1.580000E-014 -1.410000E-015  2.620000E-014  8.000000E-001
 1.502658355620E+002  2.759519059870E+000  7.150000E-015  3.870000E-016  1.100000E-014  7.100000E-001
  1.495960664500E+002  2.818871146810E+000  1.520000E-014 -7.700000E-016  2.710000E-014 -9.900000E+001
  1.493624859760E+002  2.643873265450E+000  6.310000E-015 -1.480000E-015  8.410000E-015  5.500000E-001
 1.502708509730E+002  2.819965618370E+000  3.970000E-014  1.020000E-014  3.090000E-014 -1.600000E-001
 1.502777318280E+002  2.845649621390E+000  7.300000E-015  1.670000E-015  6.430000E-015  0.000000E+000
 1.502820839150E+002  2.821124301340E+000  4.190000E-015  1.180000E-015  2.590000E-015 -5.700000E-001
  1.497918071070E+002  2.361858321050E+000  2.090000E-015 -4.380000E-016  3.340000E-015 -9.900000E+001
  1.497949982010E+002  2.376223342840E+000  1.020000E-015 -4.450000E-016  1.040000E-015 -9.900000E+001
 1.502951250590E+002  2.764657477700E+000  1.320000E-014  3.400000E-015  1.100000E-014 -9.000000E-002
 1.503087762860E+002  2.796388415800E+000  7.050000E-015  2.170000E-015  4.440000E-015 -4.200000E-001
  1.496690683240E+002  2.139301269800E+000  2.000000E-015 -8.140000E-016  2.010000E-015 -9.900000E+001
 1.500005485980E+002  2.913508122330E+000  6.630000E-015  1.290000E-015  5.840000E-015  1.500000E-001
 1.500058947960E+002  2.939191712010E+000  6.790000E-015  1.760000E-015  4.190000E-015 -1.300000E-001
 1.500416461490E+002  2.794950712600E+000  8.790000E-015  2.410000E-015  6.060000E-015 -1.800000E-001
  1.494919482880E+002  1.973586841300E+000  4.260000E-015 -1.490000E-015  4.680000E-015  1.000000E-001
  1.495174360890E+002  1.986002385620E+000  1.040000E-015 -9.100000E-016  1.630000E-015  2.800000E-001
  1.495290767440E+002  1.989116800940E+000  1.590000E-015 -3.830000E-016  2.550000E-015 -9.900000E+001
  1.496601217950E+002  1.973898892480E+000  2.290000E-015 -4.260000E-016  2.310000E-015 -9.900000E+001
 1.500469421030E+002  2.791522712710E+000  2.790000E-015  4.630000E-016  3.090000E-015  2.500000E-001
  1.495092936940E+002  1.723673728680E+000  2.050000E-015 -8.510000E-016  3.120000E-015  1.300000E-001
  1.495217324940E+002  1.777623456110E+000  5.400000E-015 -3.640000E-016  8.900000E-015 -9.900000E+001
  1.495888402460E+002  1.816759671030E+000  2.000000E-015 -7.700000E-016  2.880000E-015  5.000000E-001
  1.496021189190E+002  1.576169448490E+000  7.630000E-015 -7.770000E-016  7.310000E-015 -9.900000E+001
 1.500650261880E+002  2.780081257420E+000  1.360000E-014  4.230000E-015  7.340000E-015 -2.300000E-001
  1.494613154340E+002  1.822555478780E+000  7.679999E-015 -7.700000E-016  1.320000E-014 -9.900000E+001
  1.496374915860E+002  1.857719807570E+000  1.660000E-015 -8.069999E-016  1.740000E-015 -2.300000E-001
 1.500717126270E+002  2.756337174900E+000  5.750000E-015  2.090000E-015  2.970000E-015 -9.900000E+001
  1.496430865320E+002  1.817014214280E+000  2.480000E-015 -7.770000E-016  3.490000E-015  4.800000E-001
  1.496577742600E+002  1.809652303570E+000  2.150000E-015 -2.630000E-016  3.700000E-015 -9.900000E+001
  1.496971444350E+002  1.905120555100E+000  5.200000E-015 -3.310000E-016  8.660000E-015 -9.900000E+001
  1.497138684370E+002  1.700448421570E+000  2.360000E-015 -8.360000E-016  3.050000E-015  4.200000E-001
  1.497207484980E+002  1.874006116530E+000  3.470000E-015 -2.790000E-016  5.080000E-015 -9.900000E+001
  1.497517510960E+002  1.689502862840E+000  1.680000E-015 -2.720000E-016  2.830000E-015 -9.900000E+001
  1.497684325670E+002  1.827799190920E+000  1.920000E-015 -2.800000E-016  3.180000E-015 -9.900000E+001
 1.500885008730E+002  2.733744985560E+000  9.270001E-015  6.010000E-016  1.350000E-014  5.800000E-001
  1.497882950200E+002  1.812551589340E+000  1.230000E-015 -5.620000E-016  1.350000E-015 -3.500000E-001
  1.497900086670E+002  1.704804535170E+000  2.020000E-015 -5.200000E-016  2.860000E-015  4.200000E-001
  1.498090763860E+002  1.680474385320E+000  1.700000E-015 -1.490000E-016  2.690000E-015 -9.900000E+001
