 NUMBER     AGNF50_AGN
      J              E
                      
 877317           NULL
 877338           NULL
 877417           NULL
 877551           NULL
 877555  7.000000E-003
 877638           NULL
 877654           NULL
 877695  4.000000E-003
 877724           NULL
 877778  3.600000E-002
 877804           NULL
 877861           NULL
 877919           NULL
 877943  2.300000E-002
 878000  2.300000E-002
 878021           NULL
 878036  1.700000E-002
 878037  1.960000E-001
 878069           NULL
 878079           NULL
 878088           NULL
 878091  2.300000E-002
 878102           NULL
 878122  3.000000E-003
 878149           NULL
 878156           NULL
 878168  5.000000E-003
 878191           NULL
 878213           NULL
 878244           NULL
 878287           NULL
 878311  2.000000E-003
 878327  1.000000E-003
 878335  2.530000E-001
 878353  4.000000E-003
 878374  3.000000E-003
 878415           NULL
 878425  1.300000E-002
 878540  1.300000E-002
 878551           NULL
 878557  3.700000E-002
 878566           NULL
 878567  7.000000E-003
 878602  4.730000E-001
 878611  2.700000E-002
 878628           NULL
 878641  5.600000E-002
 878688           NULL
 878691           NULL
 878738           NULL
 878793  4.000000E-002
 878825           NULL
 878833           NULL
 878834           NULL
 878844           NULL
 878892           NULL
 878944  5.000000E-003
 878954           NULL
 878956           NULL
 878960  3.000000E-003
 878976  2.000000E-003
 878993  1.900000E-002
 878997  6.800000E-002
 879089  8.800000E-002
 879102  6.800000E-002
 879148  3.500000E-002
 879164  1.170000E-001
 879177  1.200000E-002
 879180           NULL
 879192  4.000000E-003
 879226  8.000000E-002
 879230  2.600000E-002
 879233  2.690000E-001
 879266  2.000000E-003
 879281           NULL
 879295  7.400000E-002
 879303  5.400000E-002
 879313  6.200000E-002
 879366  3.500000E-002
 879408  1.600000E-001
 879412  2.800000E-002
 879418  4.100000E-002
 879430  3.000000E-003
 879452  1.370000E-001
 879583  2.600000E-002
 879698  1.000000E-003
 879700  3.000000E-003
 879732           NULL
 879733  5.200000E-002
 879768  2.220000E-001
 879790  2.100000E-002
 879818  3.700000E-002
 879819           NULL
 879853  3.000000E-003
 879867  1.500000E-002
 879886  3.300000E-002
 879911  8.000000E-002
 879962           NULL
 879990  7.000000E-002
 879997  6.000000E-003
 880006  3.000000E-003
 880038  1.200000E-002
 880045  4.200000E-002
 880052           NULL
 880113  2.700000E-001
 880120  5.000000E-002
 880134           NULL
 880194           NULL
 880202  3.000000E-003
 880217  1.000000E-002
 880241  1.000000E-002
 880261  6.000000E-003
 880269  1.000000E-002
 880276  6.700000E-002
 880312  4.000000E-003
 880313  4.170000E-001
 880321  6.000000E-003
 880360  4.000000E-003
 880398  2.900000E-002
 880403  8.000000E-003
 880405  1.200000E-001
 880435           NULL
 880457           NULL
 880512  2.700000E-002
 880566  3.500000E-002
 880582           NULL
 880602  3.000000E-002
 880616  3.500000E-002
 880634  1.800000E-002
 880672  2.400000E-002
 880695  4.000000E-003
 880701  6.300000E-002
 880745  4.400000E-002
 880748  8.900000E-002
 880750           NULL
 880754  2.000000E-003
 880758  2.600000E-002
 880765           NULL
 880770  1.200000E-002
 880781  1.510000E-001
 880787  2.900000E-002
 880811           NULL
 880823  2.900000E-002
 880839  2.800000E-002
 880870  4.900000E-002
 880891  1.900000E-002
 880925  3.000000E-003
 880936  8.000000E-003
 880940           NULL
 880948  1.280000E-001
 880953  5.000000E-003
 881011           NULL
 881048  7.200000E-002
 881069  1.100000E-002
 881136  2.360000E-001
 881137  2.250000E-001
 881149           NULL
 881239           NULL
 881244  1.100000E-002
 881266  2.200000E-002
 881319           NULL
 881324  7.200000E-002
 881336           NULL
 881346  2.280000E-001
 881391  2.800000E-002
 881454  5.450000E-001
 881458  1.250000E-001
 881466  1.570000E-001
 881491  4.400000E-002
 881538  7.000000E-002
 881551  3.800000E-002
 881573  5.300000E-002
 881602  5.000000E-003
 881618  2.100000E-002
 881624  6.000000E-003
 881634  1.400000E-002
 881641  2.500000E-002
 881642  5.000000E-003
 881668  2.800000E-002
 881670           NULL
 881681  1.000000E-003
 881727  2.380000E-001
 881764  4.700000E-002
 881768  5.300000E-002
 881800  3.400000E-002
 881813  1.000000E-001
 881814  5.500000E-002
 881850  1.070000E-001
 881896  4.000000E-003
 881897  5.700000E-002
 881907  5.600000E-002
 881918  2.000000E-003
 881920           NULL
 881934  1.310000E-001
 881978  2.090000E-001
 881981  1.600000E-002
 881984  2.600000E-002
 882022  2.000000E-003
 882031  5.100000E-002
 882079  5.150000E-001
 882124  2.040000E-001
 882174  7.000000E-003
 882196  2.340000E-001
 882198           NULL
 882229  3.500000E-002
 882264  9.900000E-002
 882298  2.000000E-002
 882325  6.000000E-003
 882332  1.300000E-002
 882353  3.640000E-001
 882358  5.900000E-002
 882360  9.800000E-002
 882407           NULL
 882446  7.000000E-002
 882472  3.200000E-002
 882552  3.100000E-002
 882565  2.500000E-002
 882567  1.600000E-002
 882576  1.100000E-002
 882590  3.800000E-002
 882594  9.000000E-003
 882608  1.130000E-001
 882640  6.740000E-001
 882642  3.500000E-002
 882668  2.810000E-001
 882718  4.300000E-002
 882755  5.000000E-003
 882768  4.000000E-003
 882810  9.000000E-003
 882817  1.800000E-002
 882859  6.000000E-003
 882881           NULL
 882910  2.400000E-002
 882937  2.000000E-003
 882939  1.200000E-002
 882942  9.000000E-003
 882981  1.220000E-001
 883060  1.400000E-002
 883093  3.500000E-002
 883133  1.000000E-003
 883164  5.800000E-002
 883168  3.160000E-001
 883200  7.700000E-002
 883220           NULL
 883249  3.000000E-003
 883273  2.800000E-002
 883315  1.720000E-001
 883345  1.030000E-001
 883354  1.870000E-001
 883374  5.170000E-001
 883377  6.600000E-002
 883399  3.400000E-002
 883408  2.470000E-001
 883464  1.000000E-003
 883508           NULL
 883587           NULL
 883588  1.850000E-001
 883607           NULL
 883611  8.000000E-002
 883642  1.460000E-001
 883653  4.000000E-002
 883709  1.510000E-001
 883734  1.480000E-001
 883766  1.800000E-002
 883825  1.600000E-002
 883890  4.000000E-003
 883893  1.100000E-002
 883906  2.500000E-002
 883932  3.100000E-002
 883935  1.100000E-002
 883954  1.000000E-003
 883988  1.000000E-001
 884024  1.500000E-002
 884087  4.400000E-002
 884095  2.180000E-001
 884107  1.560000E-001
 884135  6.300000E-002
 884137  6.400000E-002
 884191  1.500000E-002
 884204  4.000000E-003
 884233  4.500000E-002
 884302  7.300000E-002
 884345           NULL
 884359  1.000000E-003
 884389           NULL
 884409  3.000000E-002
 884591  2.700000E-002
 884605           NULL
 884610           NULL
 884623           NULL
 884660  1.300000E-001
 884679  3.600000E-002
 884726           NULL
 884794  1.700000E-002
 884802  9.000000E-003
 884844  1.900000E-002
 884850  3.400000E-002
 884855  2.000000E-003
 884883  3.000000E-002
 884887  1.010000E-001
 884892  1.300000E-002
 884897  1.100000E-002
 884903  6.300000E-002
 884914  3.400000E-002
 884915           NULL
 884932  3.500000E-002
 884938  1.330000E-001
 884940           NULL
 884950  7.600000E-002
 884962  1.000000E-003
 884995  5.000000E-003
 885000  2.000000E-003
 885011  9.000000E-003
 885017  2.500000E-002
 885018           NULL
 885021  1.600000E-002
 885040  4.200000E-002
 885118  9.000000E-003
 885127  5.200000E-002
 885131  1.700000E-002
 885133  5.000000E-003
 885143  3.000000E-003
 885162  3.000000E-003
 885169  1.130000E-001
 885183  9.000000E-003
 885211  6.500000E-002
 885287  1.020000E-001
 885336  1.130000E-001
 885341  8.000000E-003
 885415  3.000000E-003
 885431  6.000000E-003
 885462  5.320000E-001
 885463  6.000000E-003
 885498           NULL
 885499  5.000000E-003
 885533           NULL
 885630  9.000000E-003
 885635  8.630000E-001
 885638  1.900000E-002
 885663  5.600000E-001
 885685           NULL
 885687           NULL
 885705  1.730000E-001
 885734           NULL
 885754           NULL
 885769  8.900000E-002
 885803  9.800000E-002
 885809  2.600000E-002
 885846           NULL
 885847  6.300000E-002
 885908  4.100000E-002
 885952  2.000000E-002
 885960  1.810000E-001
 885972           NULL
 886021  6.000000E-003
 886039           NULL
 886074  6.300000E-002
 886112  2.100000E-002
 886146  3.500000E-002
 886178  2.800000E-002
 886196  2.300000E-002
 886258  5.300000E-002
 886267  1.320000E-001
 886270  4.800000E-002
 886307  8.000000E-003
 886324           NULL
 886327  8.000000E-003
 886419  1.100000E-002
 886435  2.300000E-002
 886438  1.190000E-001
 886444  6.020000E-001
 886448  5.080000E-001
 886464  1.000000E-002
 886497  1.000000E-002
 886498  5.000000E-002
 886547  1.000000E-003
 886621  5.000000E-003
 886626           NULL
 886683  2.900000E-002
 886693  1.400000E-002
 886707  2.200000E-002
 886730  9.000000E-003
 886735           NULL
 886764  1.210000E-001
 886829  4.260000E-001
 886851  4.000000E-003
 886858  8.000000E-003
 886863  1.600000E-002
 886865  3.400000E-002
 886866  1.810000E-001
 886886  2.490000E-001
 886887  2.100000E-002
 886905  6.200000E-002
 886984  6.110000E-001
 887001  4.600000E-002
 887002  1.500000E-002
 887034  5.900000E-001
 887045           NULL
 887087  1.380000E-001
 887121  8.000000E-003
 887152  5.800000E-002
 887205  5.400000E-002
 887264  2.300000E-002
 887289  3.800000E-002
 887302  1.100000E-002
 887303  2.700000E-002
 887333  3.000000E-003
 887351  3.200000E-002
 887355  1.800000E-002
 887364  5.900000E-002
 887367  5.300000E-002
 887382  4.700000E-002
 887383  9.000000E-002
 887392  2.400000E-002
 887410  6.700000E-002
 887412  6.800000E-002
 887420  8.030000E-001
 887428  4.600000E-002
 887482           NULL
 887550  1.000000E-002
 887557  2.700000E-002
 887579  9.500000E-002
 887595  1.180000E-001
 887655  9.000000E-003
 887708  1.280000E-001
 887736  6.000000E-003
 887753           NULL
 887759  1.800000E-002
 887790  1.400000E-002
 887807  2.090000E-001
 887862  1.400000E-001
 887864  1.700000E-002
 887892           NULL
 887918  5.500000E-002
 887939  6.000000E-003
 887966  1.400000E-002
 887992  1.000000E-002
 887994  2.300000E-002
 888008  4.000000E-003
 888031  4.380000E-001
 888036  2.300000E-002
 888048  3.100000E-002
 888083  2.300000E-002
 888085  2.300000E-002
 888127           NULL
 888129  1.340000E-001
 888131  2.810000E-001
 888132  2.300000E-002
 888215           NULL
 888223           NULL
 888227  7.000000E-003
 888238  4.000000E-003
 888269  8.800000E-002
 888277  2.900000E-002
 888288  4.500000E-002
 888293  2.900000E-002
 888311  8.400000E-002
 888329  6.000000E-003
 888330  4.300000E-002
 888366           NULL
 888368  5.000000E-002
 888374  2.800000E-002
 888382           NULL
 888394  3.000000E-003
 888410  1.000000E-003
 888455  2.400000E-002
 888495  1.000000E-001
 888577  6.800000E-002
 888580  1.000000E-003
 888604  6.000000E-003
 888629           NULL
 888666           NULL
 888670  3.800000E-002
 888680  2.000000E-002
 888769  4.100000E-002
 888774  1.800000E-002
 888793  5.000000E-003
 888812  7.200000E-002
 888817  1.020000E-001
 888867  3.700000E-002
 888934  2.000000E-003
 888939  4.000000E-003
 888962  2.920000E-001
 889009  4.500000E-002
 889025  8.800000E-001
 889028  2.900000E-002
 889035           NULL
 889036  3.300000E-002
 889064  2.000000E-002
 889066  3.900000E-002
 889073  1.200000E-002
 889095  2.200000E-002
 889112           NULL
 889124           NULL
 889133  1.000000E-002
 889135  4.400000E-002
 889145  2.800000E-002
 889184  7.000000E-003
 889205           NULL
 889238  1.080000E-001
 889297  6.270000E-001
 889303  4.750000E-001
 889306  1.200000E-002
 889318           NULL
 889331  3.000000E-002
 889369  1.400000E-002
 889379  1.100000E-002
 889383           NULL
 889390  5.000000E-003
 889475  7.000000E-003
 889488  8.500000E-002
 889495           NULL
 889515  1.100000E-002
 889516           NULL
 889549           NULL
 889568  2.800000E-002
 889595  4.000000E-003
 889643  3.000000E-003
 889647  9.000000E-003
 889653           NULL
 889687           NULL
 889716  3.600000E-002
 889717  7.000000E-003
 889739  9.000000E-003
 889740  5.220000E-001
 889748  1.100000E-002
 889767  3.800000E-002
 889777  5.000000E-003
 889799  1.010000E-001
 889818  4.300000E-002
 889828  4.500000E-002
 889847  1.500000E-002
 889850  3.300000E-002
 889855  3.690000E-001
 889893  1.200000E-002
 889958  4.960000E-001
 889975  6.000000E-003
 890018           NULL
 890033           NULL
 890044  6.000000E-003
 890072           NULL
 890088  4.200000E-002
 890103  1.900000E-002
 890112  7.000000E-003
 890125  5.000000E-002
 890135  7.000000E-003
 890142           NULL
 890145  8.000000E-002
 890192           NULL
 890194  9.500000E-002
 890259  8.900000E-002
 890314  7.000000E-003
 890325           NULL
 890368  1.000000E-002
 890391  1.300000E-002
 890403  5.550000E-001
 890435  6.000000E-003
 890538  1.250000E-001
 890563  8.000000E-003
 890582  2.250000E-001
 890591  3.800000E-002
 890614  2.000000E-003
 890651  1.300000E-002
 890662           NULL
 890722  9.000000E-003
 890742  4.000000E-003
 890747  1.600000E-002
 890760  3.900000E-002
 890779           NULL
 890792  1.900000E-002
 890853  9.800000E-002
 890916  3.500000E-002
 890927  1.400000E-002
 890941  4.400000E-002
 890984           NULL
 890987  4.700000E-002
 890998  1.100000E-002
 891029  2.000000E-001
 891068           NULL
 891087  4.730000E-001
 891128  2.700000E-002
 891182           NULL
 891209  2.900000E-002
 891235  5.000000E-003
 891277           NULL
 891284  8.000000E-002
 891323  8.000000E-003
 891332  9.000000E-003
 891343  5.500000E-002
 891364  5.000000E-003
 891407  2.400000E-002
 891412  2.360000E-001
 891465  7.900000E-002
 891475  1.200000E-002
 891489  8.000000E-003
 891514  1.000000E-003
 891520  6.000000E-002
 891521  6.700000E-002
 891543           NULL
 891569  5.300000E-002
 891603  5.100000E-002
 891631  6.900000E-002
 891663  2.700000E-002
 891667  2.500000E-002
 891728  7.500000E-002
 891744  2.700000E-002
 891766  3.800000E-002
 891770  1.220000E-001
 891812  3.630000E-001
 891814  1.640000E-001
 891825  1.600000E-002
 891831  2.000000E-002
 891836  2.400000E-002
 891878  9.000000E-003
 891919  1.100000E-002
 891934           NULL
 891987  4.200000E-002
 892024           NULL
 892066  3.900000E-002
 892115  1.540000E-001
 892149  5.100000E-002
 892163  3.000000E-003
 892201  1.500000E-002
 892219           NULL
 892229  7.000000E-003
 892413           NULL
 892432  2.100000E-002
 892443  4.050000E-001
 892448  4.000000E-003
 892496  2.000000E-003
 892500  1.150000E-001
 892502  9.000000E-003
 892511  4.500000E-002
 892539  6.000000E-002
 892566           NULL
 892596  5.300000E-002
 892602  3.000000E-002
 892617  5.000000E-003
 892641  2.000000E-003
 892645  1.730000E-001
 892659  6.000000E-003
 892678  4.500000E-002
 892683  4.600000E-002
 892708           NULL
 892717  1.300000E-002
 892724  4.100000E-002
 892754  5.000000E-003
 892772  9.400000E-002
 892820  2.000000E-003
 892844  5.000000E-002
 892874  1.920000E-001
 892917  2.000000E-003
 892919  2.000000E-003
 892994  1.800000E-002
 892998           NULL
 893005  4.980000E-001
 893011  3.600000E-002
 893018  6.000000E-003
 893033           NULL
 893034  4.000000E-003
 893042  1.300000E-002
 893079  7.300000E-002
 893089  1.500000E-002
 893096  4.900000E-002
 893099           NULL
 893129  1.800000E-002
 893133  2.200000E-002
 893144  4.800000E-002
 893155  1.500000E-002
 893187           NULL
 893273           NULL
 893286  3.100000E-002
 893322           NULL
 893323  2.500000E-002
 893401  5.000000E-003
 893429  5.400000E-002
 893438  6.000000E-003
 893476           NULL
 893478           NULL
 893508           NULL
 893536           NULL
 893567  6.400000E-002
 893594  3.800000E-002
 893610  3.910000E-001
 893634  1.500000E-002
 893640  1.460000E-001
 893662  3.020000E-001
 893712           NULL
 893728  4.400000E-002
 893798  2.100000E-002
 893804  1.400000E-002
 893808  1.500000E-002
 893816  1.600000E-001
 893819  2.000000E-003
 893826  1.130000E-001
 893857  1.500000E-002
 893870  7.000000E-003
 893878  3.460000E-001
 893897  1.600000E-002
 893898  3.200000E-002
 894005  1.400000E-002
 894012           NULL
 894040  3.100000E-002
 894044  3.260000E-001
 894052           NULL
 894132  1.580000E-001
 894141  1.800000E-001
 894162  1.000000E-002
 894163           NULL
 894179  8.000000E-003
 894187  1.200000E-002
 894195  1.600000E-002
 894244  1.000000E-002
 894261  2.400000E-002
 894322  1.530000E-001
 894341  3.200000E-002
 894343  7.500000E-002
 894370  3.300000E-002
 894402  7.900000E-002
 894411  4.800000E-002
 894424  1.330000E-001
 894425  6.000000E-003
 894427  8.000000E-003
 894444  8.070000E-001
 894446  4.000000E-003
 894466  5.000000E-003
 894468  3.180000E-001
 894472           NULL
 894488  8.000000E-003
 894499  6.000000E-003
 894554  1.060000E-001
 894599  1.880000E-001
 894626           NULL
 894702  5.100000E-002
 894735  4.500000E-002
 894779  1.500000E-002
 894785           NULL
 894792  1.350000E-001
 894816  1.000000E-003
 894824  5.000000E-003
 894844  8.300000E-002
 894850  4.300000E-002
 894860  3.060000E-001
 894865  8.500000E-002
 894919  1.100000E-002
 894931  1.800000E-002
 894935  2.700000E-002
 894977  3.000000E-003
 894991           NULL
 895032           NULL
 895080  3.910000E-001
 895089           NULL
 895118           NULL
 895126           NULL
 895141           NULL
 895142           NULL
 895193  5.000000E-003
 895194           NULL
 895196  1.150000E-001
 895197           NULL
 895209           NULL
 895271  1.700000E-002
 895293           NULL
 895349  1.230000E-001
 895377  1.200000E-001
 895422           NULL
 895481  2.400000E-002
 895486  1.500000E-002
 895502  4.000000E-003
 895525           NULL
 895528  1.000000E-002
 895533  2.750000E-001
 895539  4.100000E-002
 895541           NULL
 895553           NULL
 895583           NULL
 895591  1.010000E-001
 895648  2.400000E-002
 895673  2.800000E-002
 895744  1.800000E-002
 895765           NULL
 895832  1.010000E-001
 895867  6.600000E-002
 895868  6.000000E-003
 895917  3.800000E-002
 895930  1.700000E-002
 895978  1.800000E-002
 895988  1.000000E-002
 895998  1.100000E-002
 896002  6.500000E-002
 896017  3.700000E-002
 896073  8.000000E-003
 896076  2.370000E-001
 896123           NULL
 896171           NULL
 896373  7.000000E-003
 896428  8.300000E-002
 896459  6.000000E-002
 896461  3.500000E-002
 896464  1.990000E-001
 896481  6.200000E-002
 896484  1.690000E-001
 896501  5.600000E-002
 896530  6.690000E-001
 896532           NULL
 896592  1.200000E-002
 896603  5.300000E-002
 896608           NULL
 896652  1.700000E-002
 896700  8.500000E-002
 896707  3.800000E-002
 896728  6.900000E-001
 896795  1.520000E-001
 896861  1.520000E-001
 896885  1.460000E-001
 896896  4.900000E-002
 896898  1.600000E-002
 896945  3.560000E-001
 896953           NULL
 897005  2.400000E-002
 897008  9.000000E-003
 897014  1.800000E-002
 897057  7.700000E-002
 897078  1.600000E-002
 897085  1.000000E-003
 897124  1.100000E-002
 897131  3.400000E-002
 897142  1.500000E-002
 897160  3.200000E-002
 897199  3.000000E-003
 897212  1.600000E-002
 897214  2.800000E-002
 897289  5.200000E-002
 897299           NULL
 897312  4.000000E-003
 897356           NULL
 897360  6.000000E-002
 897383  1.600000E-002
 897406  6.800000E-002
 897432  2.000000E-003
 897435  3.700000E-002
 897466  9.600000E-002
 897489           NULL
 897505           NULL
 897535  5.000000E-003
 897572  1.400000E-002
 897583  1.000000E-003
 897620  1.480000E-001
 897644  1.000000E-002
 897671  3.600000E-002
 897700  2.200000E-002
 897723           NULL
 897740  5.000000E-003
 897743           NULL
 897766  1.100000E-002
 897769           NULL
 897774  5.600000E-002
 897778  1.170000E-001
 897797  2.000000E-003
 897806           NULL
 897813  1.230000E-001
 897815  6.700000E-002
 897836  6.500000E-002
 897860  5.000000E-003
 897873  1.500000E-002
 897882  4.000000E-003
 897928  1.800000E-002
 897942  4.000000E-003
 897964  1.450000E-001
 897986  1.740000E-001
 897991  5.000000E-003
 898034  8.300000E-002
 898053  3.000000E-003
 898126  2.960000E-001
 898173  2.300000E-002
 898201  2.400000E-002
 898222           NULL
 898223  8.000000E-003
 898298  3.000000E-003
 898313  2.700000E-002
 898363           NULL
 898394  1.240000E-001
 898397  4.300000E-002
 898451           NULL
 898461           NULL
 898462  3.500000E-002
 898522  1.200000E-002
 898541           NULL
 898564  3.000000E-002
 898579  1.400000E-002
 898591  6.000000E-002
 898611  1.100000E-002
 898761  1.100000E-002
 898790           NULL
 898816  2.060000E-001
 898878  7.200000E-002
 898895  2.700000E-002
 898929           NULL
 898945           NULL
 898954  6.300000E-002
 898995  3.000000E-002
 899011  8.500000E-002
 899015  1.100000E-002
 899053  1.770000E-001
 899054  4.910000E-001
 899076  3.310000E-001
 899111  5.000000E-003
 899112           NULL
 899115  1.000000E-001
 899121  3.000000E-003
 899125  8.200000E-002
 899126  5.800000E-002
 899129  2.700000E-002
 899158  9.500000E-002
 899183           NULL
 899194  2.900000E-002
 899195  4.400000E-002
 899203  5.000000E-003
 899223  3.300000E-002
 899261  9.600000E-002
 899272  3.000000E-002
 899292  1.400000E-002
 899335           NULL
 899374  1.070000E-001
 899421  6.800000E-002
 899525  7.800000E-002
 899529  1.100000E-002
 899537           NULL
 899560  2.800000E-002
 899573  6.000000E-003
 899587  2.200000E-002
 899607  1.110000E-001
 899634           NULL
 899644  7.600000E-002
 899693  1.700000E-002
 899695           NULL
 899699  1.800000E-002
 899740           NULL
 899748  4.000000E-003
 899821  4.000000E-003
 899825           NULL
 899852  9.000000E-003
 899858  3.180000E-001
 899893  1.700000E-002
 899907  1.000000E-003
 900014  8.000000E-003
 900066  2.000000E-003
 900081  3.000000E-003
 900162  7.400000E-002
 900172  2.600000E-002
 900185  8.400000E-002
 900199           NULL
 900206  2.430000E-001
 900232  3.000000E-003
 900270           NULL
 900275  1.100000E-002
 900300           NULL
 900315  5.000000E-003
 900343  1.000000E-002
 900345  3.050000E-001
 900353           NULL
 900369  2.800000E-002
 900385  3.090000E-001
 900398  4.400000E-002
 900399  5.000000E-002
 900424  2.000000E-002
 900425           NULL
 900427  1.100000E-002
 900434  8.000000E-003
 900456  1.000000E-003
 900458  1.200000E-002
 900460  2.200000E-002
 900476  4.310000E-001
 900477  6.200000E-002
 900515  2.400000E-002
 900522  3.200000E-002
 900536  1.060000E-001
 900586  8.000000E-003
 900593  4.000000E-003
 900603           NULL
 900619  6.200000E-002
 900638  4.000000E-002
 900684  9.000000E-003
 900688           NULL
 900700           NULL
 900720  6.200000E-002
 900722  7.000000E-003
 900753  8.300000E-002
 900788  2.340000E-001
 900796  1.000000E-002
 900841  5.900000E-002
 900863  1.300000E-002
 900905  4.500000E-002
 900919  2.000000E-003
 900923  6.800000E-002
 900938  4.500000E-002
 900946  2.000000E-003
 901005           NULL
 901065  2.980000E-001
 901074  2.000000E-003
 901102  2.000000E-003
 901143  5.000000E-003
 901149  3.680000E-001
 901175           NULL
 901210  5.100000E-002
 901224  2.400000E-002
 901253  1.700000E-002
 901271           NULL
 901291  1.110000E-001
 901320  3.400000E-002
 901351  7.300000E-002
 901369  3.000000E-003
 901385  9.000000E-003
 901386  5.000000E-003
 901439  2.200000E-002
 901454  1.640000E-001
 901460  2.000000E-002
 901487           NULL
 901513  9.700000E-002
 901584           NULL
 901591  3.100000E-002
 901597  1.900000E-002
 901622           NULL
 901623  4.600000E-002
 901629  2.300000E-002
 901631  9.000000E-003
 901675  2.470000E-001
 901695  1.680000E-001
 901721  2.000000E-003
 901732           NULL
 901741  3.100000E-002
 901756  1.000000E-003
 901763  1.400000E-002
 901775  5.200000E-002
 901779  4.000000E-002
 901797  3.000000E-003
 901856  1.300000E-002
 901887  2.000000E-003
 901910           NULL
 901911           NULL
 901920  8.000000E-003
 901944  2.200000E-002
 901955  3.690000E-001
 901982  1.340000E-001
 901985           NULL
 902068  1.200000E-001
 902082  1.990000E-001
 902087  2.600000E-002
 902099           NULL
 902116           NULL
 902131  3.000000E-003
 902142  4.800000E-002
 902179  1.800000E-002
 902213  1.090000E-001
 902251  5.700000E-002
 902270  3.800000E-002
 902286  2.000000E-002
 902320  3.500000E-002
 902323  5.400000E-002
 902327  2.500000E-002
 902332  9.900000E-002
 902348  1.200000E-002
 902376  2.300000E-002
 902379  1.260000E-001
 902394  8.100000E-002
 902426           NULL
 902483           NULL
 902494  1.800000E-002
 902500  1.200000E-002
 902509  1.520000E-001
 902515           NULL
 902517  9.000000E-003
 902518  3.500000E-002
 902525  8.000000E-003
 902574  1.440000E-001
 902577  3.000000E-003
 902592  3.100000E-002
 902601           NULL
 902615  1.000000E-003
 902618  3.600000E-002
 902651  1.000000E-002
 902652  3.000000E-003
 902653  6.500000E-002
 902672  2.310000E-001
 902746  4.030000E-001
 902762  2.640000E-001
 902831           NULL
 902838  2.500000E-002
 902842  8.000000E-002
 902844           NULL
 902846  3.000000E-003
 902885           NULL
 902895  2.300000E-002
 902900  3.000000E-002
 902924  3.410000E-001
 902933  1.500000E-002
 902939  1.000000E-002
 902944  1.080000E-001
 902954           NULL
 903032  3.100000E-002
 903048  2.500000E-002
 903072  1.300000E-002
 903074  1.000000E-002
 903086  1.100000E-002
 903092           NULL
 903123  1.700000E-002
 903144  8.700000E-002
 903145  7.200000E-002
 903181  7.000000E-003
 903197  4.000000E-003
 903204           NULL
 903212  5.000000E-003
 903272  1.680000E-001
 903304  4.840000E-001
 903316  1.000000E-003
 903317  4.100000E-002
 903320  6.000000E-003
 903324  1.490000E-001
 903346  8.800000E-002
 903373  2.700000E-002
 903376  1.240000E-001
 903404  4.000000E-003
 903414  1.700000E-002
 903421  6.000000E-003
 903430  1.300000E-002
 903435  3.500000E-002
 903467  2.600000E-002
 903473  6.000000E-003
 903481  2.000000E-003
 903527  5.600000E-002
 903551  4.000000E-003
 903553           NULL
 903561           NULL
 903585  5.000000E-003
 903634  1.090000E-001
 903663  4.000000E-003
 903676  6.200000E-002
 903735  6.100000E-002
 903744  3.100000E-002
 903765  1.860000E-001
 903768  1.400000E-002
 903824           NULL
 903854  3.000000E-003
 903855  6.000000E-003
 903872  4.430000E-001
 903881  3.200000E-002
 903924  4.000000E-002
 903968  3.800000E-002
 903977  1.200000E-002
 903985  6.900000E-002
 904043  5.600000E-002
 904072  2.500000E-002
 904113  8.300000E-002
 904135  1.010000E-001
 904136  4.700000E-002
 904153           NULL
 904167  3.490000E-001
 904178  4.000000E-002
 904192  3.000000E-002
 904222  4.000000E-003
 904234  3.800000E-002
 904240  2.000000E-003
 904265           NULL
 904278           NULL
 904317  7.800000E-002
 904361  8.500000E-002
 904430  7.600000E-002
 904443  1.000000E-003
 904472  3.800000E-002
 904506           NULL
 904525  9.000000E-003
 904566  8.000000E-003
 904602  3.000000E-003
 904638  7.100000E-002
 904639  9.200000E-002
 904642  1.230000E-001
 904656  5.000000E-003
 904663  2.000000E-002
 904684  1.400000E-002
 904685  8.570000E-001
 904772  1.000000E-003
 904792           NULL
 904845  1.100000E-002
 904856           NULL
 904883  1.620000E-001
 904884  2.200000E-002
 904902           NULL
 904905  1.100000E-002
 904921  2.300000E-002
 904935  2.400000E-002
 904943  3.000000E-003
 904945  1.000000E-002
 904947           NULL
 904966           NULL
 904980  3.500000E-002
 905008  1.000000E-002
 905016  2.170000E-001
 905039  4.500000E-002
 905046  1.700000E-002
 905051  3.300000E-002
 905072           NULL
 905127  1.000000E-002
 905166           NULL
 905175  4.000000E-002
 905192  1.300000E-002
 905198  9.000000E-003
 905221  9.000000E-003
 905269  4.680000E-001
 905280  4.450000E-001
 905334  6.900000E-002
 905345  4.300000E-002
 905357  4.400000E-001
 905389  1.200000E-002
 905393  3.800000E-002
 905426  1.000000E-003
 905518  9.500000E-002
 905588  4.700000E-002
 905592  1.900000E-002
 905604  3.400000E-002
 905623           NULL
 905627  8.540000E-001
 905644           NULL
 905661  4.000000E-002
 905676           NULL
 905701  1.070000E-001
 905734  5.200000E-002
 905742  5.800000E-002
 905751           NULL
 905755           NULL
 905777  3.500000E-002
 905790  1.200000E-002
 905791  6.400000E-002
 905805  4.200000E-002
 905838  4.000000E-003
 905879  3.300000E-002
 905906  9.000000E-003
 905915  8.800000E-002
 905927           NULL
 905936  5.400000E-002
 906021  9.000000E-003
 906057           NULL
 906061  5.000000E-003
 906065  5.440000E-001
 906102  6.000000E-003
